task, time
addition, 2.9838877850084
target, 4.08592502840067
target, 2.62637510590052
addition, 3.0961600368847
target, 3.32013420710918
addition, 3.37233566932179
addition, 2.40572097040226
target, 3.68384215285889
target, 2.14600898096122
addition, 2.17079061147369
target, 2.88395597761921
addition, 3.18280643259016
addition, 3.14064962385668
target, 3.40268622680719
target, 2.52855575311176
addition, 3.35934063473414
addition, 2.72753158796413
target, 2.78053678259086
addition, 2.08572317735205
target, 3.13277719394814
target, 2.9190489324281
addition, 3.37590557199267
target, 2.53592958226171
addition, 3.3055661161626
addition, 2.06657845290294
target, 3.32957918655048
target, 2.08572109046469
addition, 2.85277671467219
addition, 3.40717490425583
target, 3.70717490425583
addition, 2.80370978150467
target, 4.78799587175338
addition, 2.520178340178
target, 2.69387780810207
addition, 1.81873488447234
target, 3.05491429884464
target, 3.05515360945616
addition, 3.21358252105038
addition, 2.23870643851434
target, 3.20522992069073
addition, 2.07028414280308
target, 3.42419603760186
addition, 2.99808670525217
target, 3.98729309931665
addition, 2.69588889741868
target, 2.99588889741868
addition, 1.90603406920938
target, 2.9133636995031
addition, 2.10428201911131
target, 2.40428201911131
addition, 2.4449089801534
target, 2.88401046626015
addition, 2.51877824018147
target, 2.91376895024093
target, 1.86369884672833
addition, 3.87865967880056
addition, 2.90119651333555
target, 3.20119651333555
addition, 2.19683275052797
target, 3.63766080675362
addition, 2.24125557710734
target, 2.47666796135063
target, 3.02351012363543
addition, 4.08880918028638
addition, 2.61355652778351
target, 3.60948976400127
addition, 2.20477614008722
target, 3.08017006764318
addition, 2.67202303568
target, 3.5905918127523
target, 3.46133715728896
addition, 4.17644845969913
target, 3.28817357180624
addition, 4.11645663774066
addition, 3.5318933080697
target, 3.81611166800556
addition, 2.32949016959319
target, 3.74663693258695
target, 2.30536702194757
addition, 4.12740611903079
addition, 2.79177098142288
target, 3.09177098142288
addition, 2.0082177984084
target, 2.3082177984084
target, 3.00622176992512
addition, 3.25751219956912
addition, 3.07322692462531
target, 3.37322692462531
target, 3.06596179803161
addition, 4.08034358245565
addition, 2.6105084244757
target, 2.9105084244757
addition, 1.80600515890315
target, 2.76758074976796
