task, time
addition, 2.39491159343494
target, 1.77931231526328
addition, 2.72637071517087
target, 1.95783106676838
addition, 2.39144572159697
target, 1.81117436383856
addition, 3.36670205714207
target, 2.03728693847319
addition, 3.14071143295126
target, 1.98298057801648
addition, 2.41453433668189
target, 1.91798209712366
addition, 2.93059381819417
target, 1.71288481673727
addition, 2.58985989752428
target, 1.97823592078308
addition, 2.87313393079799
target, 1.96840168398696
addition, 2.89324197391589
target, 1.90315654967007
addition, 3.11618642039352
target, 2.08174793777862
addition, 2.42948345426286
target, 2.04157099556971
addition, 3.05843377937242
target, 2.0405515438716
addition, 3.01558892505283
addition, 2.10613323123337
target, 2.52392358646921
target, 1.98527961239949
addition, 2.85714141660578
target, 1.83665690219319
addition, 2.92534447460635
target, 1.93738035810226
addition, 2.89404783384043
target, 1.90944899588652
addition, 2.70952902291385
target, 2.15316040813839
addition, 2.31782812051093
target, 1.90352228463663
addition, 2.32628675028767
target, 1.83774206785701
addition, 2.96691766233372
target, 2.10668848057702
addition, 2.9638019343133
target, 1.99809444982039
addition, 2.88223982564338
target, 2.05501285965057
addition, 2.05815911702172
target, 2.12414486288808
addition, 3.68265295265436
target, 1.67639390064512
addition, 2.50370475409065
target, 2.07329655514036
addition, 3.17731478958388
target, 1.90502094874033
addition, 2.9309373279916
addition, 1.64222368059091
target, 2.18780752158846
target, 1.79766902918087
addition, 3.40180178707169
target, 2.0083717092105
addition, 2.94816482516034
target, 2.04858087786952
addition, 3.04479946047705
target, 1.90582395082176
addition, 2.30939381309838
addition, 2.21825546405256
target, 2.48095081785345
target, 2.04507202142296
addition, 2.93183156782625
target, 1.91135252332878
addition, 3.14847134647453
target, 1.88985110902884
addition, 3.16889162241547
target, 1.90594537377409
addition, 2.3213086978606
target, 1.8774435398138
addition, 1.90214189966083
target, 2.1307443342091
addition, 3.00582503295169
target, 2.20030172461072
addition, 3.03478884351538
target, 1.97304082133133
addition, 2.45210810774317
target, 1.9060753279506
addition, 3.02757600369934
target, 2.07026154794543
addition, 2.48026987949841
target, 1.77561262052265
addition, 2.77205535594092
target, 2.01240763448573
addition, 3.18643738356612
target, 1.78441392884909
addition, 2.45475052531439
target, 1.74290799271867
addition, 2.56978120691622
addition, 1.96275226320692
target, 2.06756588738354
target, 1.89331888687831
addition, 3.79812575552118
target, 2.01502542220677
addition, 2.77894245530385
target, 2.03000109192331
addition, 3.00704304636157
target, 1.98966163982289
addition, 2.3969061219812
target, 1.85065564362198
addition, 3.04951543415618
target, 2.18086637251699
addition, 3.1754832291767
target, 1.76987498281249
addition, 2.17992623006908
target, 1.94853158195633
addition, 2.83416620294858
target, 1.99228788763886
addition, 3.43191989992831
target, 1.97388297233706
addition, 2.75309742378171
target, 1.97507177774632
addition, 3.53397516515812
target, 1.9336149557956
addition, 3.02537139093969
target, 1.94953195758477
addition, 2.27294809029613
target, 2.05422115993459
addition, 3.13813415506724
target, 1.96578995118289
addition, 3.05065182521466
target, 1.89381846877453
addition, 3.11126656031535
target, 1.99053615985157
addition, 2.99437451147091
target, 2.03352930598566
addition, 3.01356446945773
target, 1.89284989875992
addition, 2.94306456730636
target, 1.96010408316641
addition, 3.23315055958197
target, 1.97574242186756
addition, 3.00228107052557
target, 1.9913202608782
addition, 2.39058219296141
target, 2.11970565933185
addition, 3.84017564087736
target, 1.86224357310183
addition, 2.78142117355379
target, 1.85406534784668
addition, 2.80704343967293
target, 2.05774623561612
addition, 3.04086437482756
target, 1.9930943709891
addition, 3.315096030599
target, 2.00197999810106
addition, 2.88650516962523
target, 2.00143248422466
addition, 2.91053702565837
target, 1.69054472872435
addition, 5.88648960642489
target, 2.0583473899698
addition, 2.76657986662099
target, 2.1603522223873
addition, 3.08736752088371
target, 1.93531186946181
addition, 2.36256142531712
target, 1.75759635189746
addition, 2.77094292753648
target, 2.09982195631492
addition, 2.47998581640593
target, 1.95279081621909
addition, 3.00901975507556
target, 1.84136060622545
addition, 2.7631181838548
target, 1.87737609011407
addition, 3.08651397661554
target, 1.92151022720538
addition, 3.30519982843241
target, 1.9366040119109
addition, 2.33020082281499
target, 1.79209669250158
addition, 2.77576466096371
target, 1.87532580894301
addition, 2.63638684532101
target, 2.04504857495212
addition, 3.02241206239936
target, 1.81459083091084
addition, 2.71493653593441
target, 2.10143057535735
addition, 2.64506213454736
target, 1.96174621504461
addition, 2.37016332985554
target, 1.9833036776658
addition, 2.91088262494074
target, 1.96363320009229
addition, 3.01066229814709
target, 1.81491308986247
addition, 2.89563917895105
target, 1.69472035550588
addition, 2.55833152519942
target, 1.95673377166597
addition, 2.84396517202729
target, 1.92321014320746
addition, 3.02368036632562
target, 2.20920832374102
addition, 3.44946940382039
target, 2.06133233262029
addition, 2.49149698478925
target, 2.08363824153952
addition, 2.56689743360243
target, 2.02026618357087
addition, 3.21702989886501
addition, 2.58052952674224
target, 2.61542041080093
target, 1.80026562716058
addition, 2.68849816667469
target, 1.81785308395527
addition, 2.73466027294573
target, 1.95806404372426
addition, 3.15131610515357
target, 2.07181158103536
addition, 2.89110034825717
addition, 2.22800965069441
target, 2.4363450575383
target, 2.10314744848953
addition, 3.11069409885084
target, 1.98558101360115
addition, 2.87093657248448
target, 1.84101807758562
addition, 2.79914050314124
target, 1.90930005671017
addition, 2.32058205890096
addition, 1.95546673364973
target, 2.0949657257776
target, 1.85929992670411
addition, 2.66959930044929
target, 1.98571999437625
addition, 2.40282068508523
target, 1.7037227309981
addition, 2.5797914473248
target, 2.12980788240271
addition, 3.40014971584373
target, 2.53579402909068
addition, 3.34271943495039
target, 1.86266049562798
addition, 2.33986194404642
target, 2.16195963874126
addition, 3.44155541663169
target, 1.78764144800823
addition, 2.65060643175315
target, 2.12990570789526
addition, 2.96348851271573
addition, 2.00341797366141
target, 2.04113684619334
target, 1.95131197087414
addition, 2.48450437650908
target, 2.31290770027828
addition, 3.07957375709793
target, 1.95160596733055
addition, 3.27938828402914
target, 1.80297454586312
addition, 2.97920214738949
addition, 1.47045665751116
target, 1.97940691968829
target, 1.93951269375793
addition, 2.99946887609565
target, 1.91139059980142
addition, 2.31647460011989
target, 1.95168112577337
addition, 3.05452623704496
target, 1.96771217252953
addition, 3.59158360946009
addition, 1.56046923330617
target, 1.94835134407053
target, 2.27089842935359
addition, 3.31624878779126
target, 1.9118898195838
addition, 3.46300922056896
target, 1.92679901784521
addition, 2.88515029385546
target, 1.72450651768626
addition, 2.82896975732041
addition, 2.16337768879326
target, 2.35735556571875
target, 1.97832119741336
addition, 2.56639504581585
target, 1.74830620602538
addition, 2.65200556707583
target, 1.92764365289579
addition, 2.89715808317041
target, 1.97460277059876
addition, 2.48080932007904
addition, 1.67561615855549
target, 2.31235990649432
target, 1.95398042788921
addition, 2.8214169661661
target, 1.99399823897248
addition, 3.05684543062866
target, 2.01135994234651
addition, 3.13984667373631
target, 2.10525239723009
addition, 3.03069134006754
target, 1.85612948084538
addition, 2.25662084587684
target, 1.95410521419724
addition, 2.92803403738218
target, 1.99465044926161
addition, 3.19280740405857
target, 2.01515961703954
addition, 3.05703098292063
target, 1.9845101374044
addition, 2.44538238654579
target, 1.93936141476067
addition, 3.00321741813994
target, 1.87239921695443
addition, 3.07349899849543
target, 1.88918671761239
addition, 2.8392087061765
target, 1.80589340263617
addition, 2.76483644354945
